"make_id","make","model","year","engine_size","fuel_type","price","years_since_launch"
9061,"Chevrolet","Tahoe",2014,"3.10","Electric","41021.19",10
9063,"Ford","Fiesta",2014,"1.70","Electric","34130.78",10
9070,"Toyota","Camry",2014,"4.20","Electric","56263.84",10
9072,"Volkswagen","Atlas",2014,"4.80","Electric","34969.30",10
9081,"Mercedes-Benz","E-Class",2014,"2.40","Electric","25890.49",10
9089,"Honda","Civic",2014,"4.50","Electric","55211.92",10
9090,"Toyota","Highlander",2014,"4.50","Petrol","55986.01",10
9093,"Volkswagen","Jetta",2014,"4.00","Electric","72108.68",10
9108,"Hyundai","Elantra",2014,"3.00","Electric","32472.05",10
9111,"Mercedes-Benz","C-Class",2014,"4.70","Electric","57959.39",10
9116,"Nissan","Versa",2014,"3.40","Electric","76026.52",10
9119,"Volkswagen","Passat",2014,"1.60","Electric","44169.81",10
9123,"Volkswagen","Atlas",2014,"4.30","Petrol","37244.49",10
9133,"BMW","3 Series",2014,"4.50","Petrol","19775.77",10
9137,"Mercedes-Benz","GLC",2014,"3.10","Electric","54483.69",10
9138,"Ford","Explorer",2014,"2.40","Electric","28892.81",10
9141,"Mercedes-Benz","S-Class",2014,"3.90","Petrol","18445.96",10
9144,"Ford","Focus",2014,"2.70","Petrol","51260.02",10
9154,"Audi","A3",2014,"4.00","Electric","46052.84",10
9164,"Hyundai","Sonata",2014,"3.70","Electric","76916.78",10
9167,"Hyundai","Sonata",2014,"4.70","Petrol","75464.27",10
9168,"Volkswagen","Tiguan",2014,"2.90","Electric","44786.91",10
9176,"Ford","Focus",2014,"3.20","Electric","35166.55",10
3434,"Honda","Pilot",2016,"3.50","Petrol","52411.49",8
9188,"Mercedes-Benz","S-Class",2014,"2.10","Petrol","36632.92",10
9196,"Hyundai","Sonata",2014,"3.40","Petrol","23372.06",10
9202,"Nissan","Murano",2014,"1.10","Petrol","18096.76",10
9205,"Nissan","Altima",2014,"1.10","Petrol","67654.28",10
9214,"Mercedes-Benz","E-Class",2014,"2.40","Electric","77868.08",10
9216,"Honda","Civic",2014,"3.80","Electric","36660.31",10
9226,"Hyundai","Sonata",2014,"1.20","Electric","39834.21",10
9227,"Honda","Accord",2014,"4.90","Electric","63020.32",10
9228,"Volkswagen","Atlas",2014,"2.10","Petrol","34750.38",10
9233,"Honda","Civic",2014,"3.20","Electric","36665.04",10
9234,"Audi","A6",2014,"1.00","Petrol","23252.24",10
9235,"Ford","Fiesta",2014,"3.90","Electric","40702.95",10
9243,"Nissan","Rogue",2014,"4.60","Electric","63016.98",10
9245,"Audi","A4",2014,"3.20","Electric","76994.27",10
9246,"Toyota","RAV4",2014,"4.60","Petrol","57816.83",10
9247,"Audi","A4",2014,"1.30","Petrol","21036.77",10
9252,"Ford","Focus",2014,"3.60","Electric","63556.17",10
9253,"Audi","A4",2014,"4.80","Petrol","22670.06",10
9266,"BMW","5 Series",2014,"3.50","Electric","33765.66",10
9274,"BMW","X5",2014,"1.10","Electric","74548.83",10
9283,"Honda","Pilot",2014,"3.20","Electric","66983.62",10
9284,"Hyundai","Sonata",2014,"5.00","Petrol","21795.40",10
9294,"Honda","Fit",2014,"4.20","Electric","15591.72",10
9306,"BMW","7 Series",2014,"5.00","Electric","33232.48",10
9317,"Volkswagen","Jetta",2014,"1.70","Electric","46759.48",10
9329,"Volkswagen","Golf",2014,"3.50","Electric","39992.65",10
9335,"BMW","3 Series",2014,"5.00","Petrol","43146.03",10
9336,"Toyota","Prius",2014,"1.80","Electric","48166.41",10
9345,"Chevrolet","Malibu",2014,"3.10","Electric","28149.59",10
9350,"Honda","Pilot",2014,"1.30","Electric","20163.37",10
9357,"Volkswagen","Golf",2014,"2.80","Electric","57768.61",10
9367,"Ford","Explorer",2014,"4.60","Electric","64736.64",10
9369,"Toyota","Prius",2014,"2.70","Electric","16271.26",10
9370,"Honda","Civic",2014,"2.70","Electric","24072.65",10
9371,"BMW","X3",2014,"4.00","Petrol","31780.45",10
9372,"Mercedes-Benz","GLC",2014,"4.30","Electric","53437.11",10
9376,"Mercedes-Benz","C-Class",2014,"4.20","Electric","63280.88",10
9390,"Ford","Fiesta",2014,"2.20","Petrol","56559.67",10
9396,"Audi","A6",2014,"4.20","Petrol","22470.04",10
9398,"Hyundai","Santa Fe",2014,"2.30","Petrol","72685.21",10
9403,"BMW","X3",2014,"4.90","Electric","73905.21",10
9412,"Ford","Focus",2014,"4.20","Petrol","29595.23",10
9419,"Hyundai","Sonata",2014,"3.80","Petrol","42586.87",10
9420,"Audi","A6",2014,"4.80","Petrol","78163.70",10
9425,"Volkswagen","Passat",2014,"4.80","Petrol","50655.79",10
9433,"Ford","Mustang",2014,"4.10","Electric","75569.64",10
9434,"BMW","X3",2014,"4.80","Petrol","62615.41",10
9435,"Hyundai","Kona",2014,"4.20","Petrol","21505.75",10
9437,"Volkswagen","Jetta",2014,"2.30","Petrol","18752.68",10
9439,"Toyota","Highlander",2014,"1.70","Petrol","34188.00",10
9440,"Honda","CR-V",2014,"2.00","Petrol","32728.05",10
9443,"Ford","Fiesta",2014,"4.20","Petrol","59914.91",10
9445,"Volkswagen","Atlas",2014,"4.00","Petrol","34780.05",10
9454,"Audi","A4",2014,"2.70","Petrol","56057.40",10
9456,"Chevrolet","Equinox",2014,"4.20","Electric","59822.78",10
9468,"Toyota","Prius",2014,"4.80","Petrol","17913.20",10
9470,"Audi","Q5",2014,"4.60","Petrol","28698.66",10
9471,"BMW","X3",2014,"3.60","Petrol","67380.07",10
9480,"Audi","Q7",2014,"4.10","Petrol","29634.80",10
9492,"Chevrolet","Malibu",2014,"3.90","Electric","50943.91",10
9493,"Toyota","Camry",2014,"4.80","Petrol","28916.74",10
9499,"Ford","F-150",2014,"4.90","Electric","15354.60",10
9508,"Mercedes-Benz","GLC",2014,"4.70","Petrol","59040.37",10
9509,"Audi","A3",2014,"2.20","Petrol","56877.26",10
9521,"Nissan","Murano",2014,"2.60","Electric","68858.22",10
9522,"BMW","3 Series",2014,"1.40","Petrol","17954.17",10
9532,"Hyundai","Kona",2014,"2.30","Electric","23260.13",10
9542,"Hyundai","Elantra",2014,"4.60","Electric","23773.53",10
9548,"Toyota","Prius",2014,"2.20","Electric","44420.93",10
9550,"Toyota","RAV4",2014,"2.20","Electric","57878.96",10
9557,"Ford","Fiesta",2014,"3.00","Electric","34722.13",10
9561,"Mercedes-Benz","E-Class",2014,"4.50","Electric","29674.83",10
9563,"Ford","Fiesta",2014,"2.30","Electric","76283.60",10
9570,"BMW","5 Series",2014,"1.40","Petrol","27213.36",10
9571,"BMW","5 Series",2014,"4.60","Petrol","23754.02",10
9573,"Chevrolet","Equinox",2014,"2.80","Electric","40339.17",10
9574,"Nissan","Versa",2014,"1.20","Petrol","59281.08",10
9577,"Toyota","Corolla",2014,"1.00","Electric","15184.27",10
9590,"BMW","5 Series",2014,"1.80","Petrol","50623.43",10
9601,"BMW","7 Series",2014,"1.30","Petrol","29569.26",10
9603,"Honda","Pilot",2014,"1.50","Petrol","41992.59",10
9610,"Ford","Fiesta",2014,"2.80","Electric","19872.66",10
9612,"Nissan","Versa",2014,"4.30","Electric","60829.37",10
9624,"Hyundai","Sonata",2014,"1.20","Electric","25747.56",10
9634,"Ford","F-150",2014,"2.10","Petrol","68113.16",10
9647,"Mercedes-Benz","GLC",2014,"3.10","Electric","43551.07",10
9652,"Chevrolet","Malibu",2014,"4.10","Electric","36723.69",10
9663,"Toyota","Highlander",2014,"2.30","Electric","62776.63",10
9668,"Volkswagen","Passat",2014,"3.40","Electric","66480.98",10
9671,"Nissan","Murano",2014,"4.70","Petrol","67015.78",10
9674,"Ford","Explorer",2014,"3.30","Petrol","17843.50",10
9681,"Ford","Mustang",2014,"1.70","Electric","63974.94",10
9689,"BMW","5 Series",2014,"4.40","Electric","31307.06",10
9691,"Nissan","Versa",2014,"1.40","Petrol","49134.65",10
9694,"BMW","5 Series",2014,"2.50","Electric","44518.73",10
9698,"Audi","A3",2014,"4.50","Petrol","24606.12",10
9709,"BMW","7 Series",2014,"4.80","Electric","33184.34",10
9713,"Mercedes-Benz","C-Class",2014,"2.30","Electric","77118.06",10
9714,"Toyota","RAV4",2014,"4.30","Electric","15237.88",10
9715,"Toyota","Highlander",2014,"4.30","Electric","72713.04",10
9725,"Ford","Fiesta",2014,"3.00","Petrol","75067.72",10
9729,"BMW","X3",2014,"1.80","Electric","49910.87",10
9734,"Nissan","Murano",2014,"4.60","Electric","20040.35",10
9736,"Mercedes-Benz","GLA",2014,"4.20","Petrol","77701.96",10
9740,"Volkswagen","Golf",2014,"2.80","Petrol","49866.75",10
9746,"Honda","Civic",2014,"1.90","Electric","15617.56",10
9747,"Honda","Civic",2014,"4.50","Electric","71400.80",10
9748,"BMW","X5",2014,"4.40","Petrol","77203.99",10
9756,"Audi","Q5",2014,"3.60","Electric","42996.42",10
9766,"Chevrolet","Impala",2014,"3.20","Petrol","76070.56",10
9772,"Hyundai","Sonata",2014,"2.00","Petrol","31188.49",10
9781,"Honda","CR-V",2014,"3.10","Petrol","68920.71",10
9782,"Honda","Accord",2014,"3.90","Electric","73697.69",10
9785,"Audi","A6",2014,"3.00","Electric","38677.12",10
9787,"Ford","Explorer",2014,"2.20","Petrol","40118.91",10
9793,"BMW","X5",2014,"2.00","Petrol","24429.85",10
9796,"Hyundai","Tucson",2014,"2.90","Petrol","39826.91",10
9800,"Volkswagen","Passat",2014,"2.00","Electric","57558.11",10
9803,"Honda","Civic",2014,"2.00","Electric","34297.64",10
9806,"Toyota","RAV4",2014,"2.70","Petrol","78435.70",10
9807,"Chevrolet","Equinox",2014,"2.00","Petrol","75431.86",10
9808,"Hyundai","Tucson",2014,"2.60","Petrol","15082.82",10
9822,"Nissan","Altima",2014,"1.30","Electric","71407.24",10
9825,"Ford","Mustang",2014,"2.80","Electric","16481.69",10
9828,"BMW","X5",2014,"4.40","Petrol","29422.93",10
9834,"Ford","Explorer",2014,"2.80","Petrol","53660.98",10
9838,"Honda","Civic",2014,"2.00","Petrol","75157.56",10
9839,"Volkswagen","Golf",2014,"1.60","Petrol","15137.74",10
9841,"Mercedes-Benz","GLC",2014,"1.30","Petrol","17922.61",10
9843,"Audi","Q7",2014,"4.70","Petrol","79252.06",10
9856,"Honda","Fit",2014,"4.40","Electric","45950.22",10
9858,"Mercedes-Benz","C-Class",2014,"4.90","Petrol","73024.01",10
9862,"Mercedes-Benz","C-Class",2014,"3.90","Petrol","70195.24",10
9867,"Audi","Q7",2014,"2.90","Electric","50075.28",10
9869,"Chevrolet","Equinox",2014,"4.80","Petrol","40324.72",10
9874,"Audi","A6",2014,"1.10","Electric","59688.84",10
9879,"BMW","3 Series",2014,"2.80","Petrol","45881.82",10
9886,"Audi","Q5",2014,"2.90","Electric","72780.18",10
9893,"Volkswagen","Golf",2014,"4.10","Petrol","37895.82",10
9896,"Ford","Focus",2014,"2.40","Petrol","66480.24",10
9897,"BMW","3 Series",2014,"3.10","Electric","53355.20",10
9898,"Toyota","Highlander",2014,"1.50","Petrol","21986.05",10
9900,"Audi","Q7",2014,"2.70","Petrol","30052.50",10
9904,"Hyundai","Tucson",2014,"2.70","Electric","15413.40",10
9938,"Toyota","Camry",2014,"4.50","Petrol","48084.32",10
9939,"Mercedes-Benz","E-Class",2014,"3.80","Petrol","78803.96",10
9942,"Audi","Q5",2014,"2.90","Electric","38300.78",10
9946,"Audi","A4",2014,"1.70","Petrol","29993.64",10
9964,"Volkswagen","Golf",2014,"4.70","Electric","22710.14",10
9975,"Hyundai","Santa Fe",2014,"1.50","Electric","18707.92",10
9985,"Hyundai","Santa Fe",2014,"2.80","Electric","35240.86",10
9987,"Honda","Civic",2014,"1.60","Petrol","32588.12",10
9995,"BMW","7 Series",2014,"2.20","Electric","61067.71",10
9998,"Chevrolet","Impala",2014,"1.30","Electric","64342.88",10
6981,"Audi","Q5",2020,"4.10","Electric","48116.02",4
21,"Chevrolet","Malibu",2017,"2.90","Electric","67939.40",7
22,"Toyota","Prius",2015,"4.50","Electric","48719.01",9
27,"Hyundai","Kona",2018,"3.70","Electric","17542.33",6
29,"Hyundai","Elantra",2016,"4.00","Electric","48303.71",8
31,"BMW","5 Series",2020,"3.70","Petrol","79866.56",4
37,"Audi","Q5",2015,"3.60","Petrol","39358.11",9
40,"Hyundai","Elantra",2017,"4.50","Petrol","69739.74",7
47,"Toyota","Highlander",2017,"3.00","Electric","54631.63",7
48,"Toyota","Highlander",2020,"2.90","Petrol","26926.10",4
51,"Hyundai","Tucson",2018,"1.60","Petrol","64286.21",6
55,"Audi","Q7",2015,"2.90","Electric","56160.82",9
62,"Nissan","Murano",2016,"1.60","Electric","75854.01",8
65,"Mercedes-Benz","GLA",2016,"4.80","Electric","46262.72",8
71,"Hyundai","Santa Fe",2015,"3.70","Petrol","52899.20",9
72,"Mercedes-Benz","S-Class",2020,"2.10","Petrol","67972.98",4
80,"Mercedes-Benz","E-Class",2020,"1.90","Petrol","77397.76",4
82,"Hyundai","Sonata",2014,"4.80","Electric","42918.61",10
83,"Ford","Fiesta",2014,"5.00","Petrol","63503.33",10
149,"Mercedes-Benz","GLA",2016,"3.30","Petrol","18736.41",8
151,"Ford","Fiesta",2014,"2.00","Petrol","36563.26",10
159,"Nissan","Sentra",2014,"1.90","Petrol","30296.26",10
161,"Mercedes-Benz","GLA",2019,"4.30","Petrol","37136.50",5
163,"Mercedes-Benz","C-Class",2015,"1.50","Electric","62118.25",9
167,"Audi","A4",2015,"3.60","Petrol","67283.26",9
172,"Hyundai","Elantra",2016,"2.00","Electric","36270.37",8
176,"Chevrolet","Spark",2018,"1.90","Electric","28990.20",6
178,"Toyota","Highlander",2020,"4.80","Petrol","33897.95",4
180,"Hyundai","Santa Fe",2020,"4.50","Electric","37964.73",4
246,"Hyundai","Tucson",2015,"1.60","Electric","30713.45",9
248,"Volkswagen","Golf",2020,"3.00","Electric","36986.48",4
249,"Toyota","RAV4",2015,"4.70","Petrol","45465.89",9
256,"Volkswagen","Tiguan",2020,"2.80","Electric","28601.90",4
257,"Honda","CR-V",2017,"1.60","Petrol","62006.84",7
259,"Toyota","Highlander",2018,"2.70","Petrol","23416.27",6
261,"Toyota","Prius",2015,"1.10","Petrol","47124.33",9
262,"Ford","Fiesta",2016,"4.90","Electric","52300.99",8
266,"Chevrolet","Malibu",2017,"1.20","Electric","35986.84",7
269,"Nissan","Versa",2014,"4.00","Electric","56424.89",10
274,"Nissan","Versa",2020,"2.70","Electric","26191.43",4
331,"Nissan","Versa",2017,"4.10","Electric","29406.27",7
337,"Honda","Accord",2015,"4.80","Electric","51890.31",9
343,"Honda","CR-V",2018,"4.60","Petrol","26115.01",6
345,"BMW","X5",2015,"2.40","Electric","47768.13",9
347,"Chevrolet","Spark",2017,"4.10","Electric","50300.59",7
348,"BMW","X3",2014,"4.60","Petrol","43872.10",10
352,"Audi","Q7",2014,"3.70","Petrol","52727.38",10
353,"Audi","Q5",2020,"2.10","Electric","56704.34",4
360,"Audi","A6",2016,"2.10","Petrol","72070.13",8
362,"BMW","3 Series",2015,"4.20","Petrol","53259.26",9
364,"Ford","Mustang",2016,"1.40","Petrol","26774.82",8
377,"Ford","Focus",2019,"1.90","Electric","35640.70",5
436,"Honda","CR-V",2016,"1.40","Petrol","72131.27",8
438,"Mercedes-Benz","S-Class",2015,"1.70","Electric","33042.60",9
439,"Toyota","Prius",2020,"1.90","Electric","43654.82",4
446,"Ford","Mustang",2017,"4.90","Petrol","22487.02",7
447,"Audi","Q5",2014,"4.40","Petrol","30694.43",10
463,"Toyota","RAV4",2018,"4.40","Electric","69569.54",6
464,"Mercedes-Benz","C-Class",2017,"4.10","Petrol","37038.83",7
467,"Honda","Accord",2016,"2.70","Petrol","50194.21",8
471,"Ford","Fiesta",2017,"4.00","Electric","50034.33",7
474,"Ford","F-150",2016,"4.80","Petrol","43117.31",8
475,"BMW","7 Series",2014,"1.20","Petrol","39152.23",10
558,"Chevrolet","Impala",2019,"2.30","Petrol","70532.55",5
559,"Mercedes-Benz","S-Class",2017,"2.40","Electric","62740.41",7
561,"Toyota","Highlander",2018,"3.20","Petrol","54537.71",6
564,"Toyota","Prius",2016,"1.60","Electric","19273.37",8
567,"Nissan","Altima",2018,"1.60","Electric","52450.81",6
572,"Mercedes-Benz","E-Class",2015,"3.90","Petrol","16478.97",9
574,"Nissan","Sentra",2019,"3.50","Electric","71286.96",5
629,"Toyota","Corolla",2017,"1.10","Electric","67123.75",7
630,"Hyundai","Santa Fe",2020,"1.20","Electric","48116.95",4
632,"Ford","Fiesta",2017,"3.80","Petrol","60833.90",7
634,"Nissan","Sentra",2020,"3.30","Electric","26844.95",4
636,"Mercedes-Benz","S-Class",2018,"2.50","Electric","25835.23",6
637,"BMW","X5",2019,"1.40","Electric","31224.78",5
640,"Chevrolet","Spark",2014,"1.10","Electric","16192.14",10
643,"Mercedes-Benz","C-Class",2020,"3.50","Electric","49134.50",4
647,"Toyota","Prius",2020,"2.60","Petrol","34838.21",4
648,"Ford","Focus",2017,"1.20","Electric","48005.67",7
649,"Honda","Fit",2019,"2.30","Electric","33188.80",5
656,"Audi","A3",2017,"3.80","Electric","47387.10",7
657,"Honda","CR-V",2015,"3.20","Electric","33412.38",9
664,"Toyota","Highlander",2014,"2.70","Electric","28965.81",10
668,"Volkswagen","Jetta",2015,"3.20","Electric","34791.92",9
730,"Toyota","Highlander",2018,"3.90","Electric","79956.97",6
731,"Audi","Q7",2016,"1.60","Electric","28093.40",8
732,"Audi","Q7",2017,"3.10","Petrol","39059.41",7
735,"Toyota","Prius",2020,"1.10","Electric","55540.09",4
736,"BMW","3 Series",2020,"2.90","Electric","71165.90",4
739,"Audi","Q5",2019,"3.50","Petrol","27698.77",5
740,"Honda","Pilot",2017,"1.40","Electric","64829.01",7
741,"Hyundai","Santa Fe",2016,"2.10","Electric","29520.46",8
745,"Mercedes-Benz","C-Class",2014,"1.20","Petrol","26630.56",10
751,"Hyundai","Tucson",2016,"1.40","Electric","22983.53",8
752,"Hyundai","Tucson",2015,"4.60","Electric","75495.37",9
755,"Audi","A6",2016,"2.40","Electric","57890.10",8
756,"Mercedes-Benz","GLA",2018,"2.30","Petrol","77741.14",6
760,"Audi","Q5",2016,"2.50","Petrol","47540.30",8
765,"Hyundai","Tucson",2014,"2.40","Petrol","70273.59",10
769,"Volkswagen","Jetta",2014,"3.40","Electric","25813.63",10
863,"Ford","Fiesta",2019,"3.60","Electric","38867.12",5
913,"Chevrolet","Impala",2014,"1.50","Electric","76981.32",10
916,"Audi","A6",2019,"2.80","Electric","74369.14",5
917,"Chevrolet","Spark",2020,"1.90","Electric","76081.15",4
931,"Volkswagen","Passat",2018,"4.10","Petrol","58984.41",6
935,"Chevrolet","Tahoe",2019,"1.20","Electric","22440.67",5
936,"Nissan","Versa",2019,"4.70","Electric","23842.20",5
944,"Mercedes-Benz","S-Class",2019,"2.00","Petrol","58478.06",5
953,"Volkswagen","Tiguan",2016,"3.90","Petrol","62955.50",8
960,"Ford","F-150",2020,"1.80","Electric","71574.61",4
963,"Nissan","Murano",2014,"5.00","Petrol","28693.73",10
1014,"Chevrolet","Malibu",2020,"3.10","Petrol","68595.97",4
1018,"Audi","A3",2014,"4.60","Electric","75369.73",10
1019,"Toyota","Camry",2017,"3.40","Electric","48920.01",7
1022,"Nissan","Versa",2016,"1.70","Petrol","71396.95",8
1026,"Hyundai","Santa Fe",2020,"1.20","Petrol","32462.23",4
1027,"Ford","Mustang",2017,"3.90","Petrol","39130.40",7
1029,"Hyundai","Tucson",2016,"4.70","Electric","35571.16",8
1030,"Nissan","Murano",2018,"4.40","Petrol","56438.05",6
1031,"Audi","A4",2020,"4.90","Petrol","27132.12",4
1034,"Nissan","Rogue",2014,"4.00","Electric","58784.57",10
1041,"Volkswagen","Tiguan",2015,"2.40","Petrol","61346.96",9
1042,"Chevrolet","Malibu",2015,"2.90","Electric","48397.05",9
1048,"Audi","A3",2016,"1.20","Petrol","37032.37",8
1051,"Nissan","Rogue",2020,"2.30","Electric","39535.66",4
7911,"Ford","Focus",2020,"3.70","Diesel","61454.33",5
1054,"Volkswagen","Passat",2016,"3.00","Petrol","37249.51",8
1061,"Nissan","Murano",2019,"4.30","Electric","59726.22",5
1062,"Nissan","Sentra",2017,"4.60","Electric","68088.30",7
1064,"BMW","X3",2018,"1.20","Electric","25467.96",6
1126,"Nissan","Sentra",2017,"2.50","Electric","32096.72",7
1128,"Ford","Focus",2015,"4.60","Electric","68654.28",9
1130,"Toyota","Camry",2018,"3.00","Petrol","36683.61",6
1131,"Audi","A4",2018,"4.20","Petrol","33658.96",6
1139,"Honda","Fit",2018,"1.60","Petrol","25044.19",6
1140,"Ford","Focus",2015,"1.90","Electric","72791.62",9
1143,"Toyota","Camry",2020,"2.90","Petrol","74417.11",4
1148,"Honda","Fit",2015,"1.90","Electric","57637.24",9
1153,"Honda","Civic",2017,"4.70","Electric","60422.58",7
1154,"Volkswagen","Tiguan",2020,"4.80","Electric","64585.06",4
1156,"Honda","Fit",2017,"4.90","Petrol","52147.34",7
1159,"Chevrolet","Malibu",2019,"2.20","Electric","30122.53",5
1162,"Hyundai","Elantra",2016,"4.10","Petrol","30905.36",8
1231,"Hyundai","Sonata",2017,"1.90","Electric","20643.13",7
1232,"Volkswagen","Atlas",2019,"2.30","Petrol","32238.22",5
1234,"Mercedes-Benz","GLC",2015,"2.00","Electric","36149.65",9
1247,"Honda","Accord",2018,"2.00","Petrol","42235.02",6
1250,"Toyota","Highlander",2018,"1.60","Electric","36774.49",6
1257,"Mercedes-Benz","GLA",2018,"4.50","Electric","64629.38",6
1259,"Mercedes-Benz","GLA",2015,"1.60","Petrol","64745.08",9
1330,"Ford","F-150",2015,"3.90","Petrol","75457.10",9
1337,"Chevrolet","Tahoe",2015,"1.50","Petrol","24191.21",9
1341,"BMW","X3",2014,"2.00","Electric","45085.05",10
1343,"Ford","Fiesta",2016,"3.30","Petrol","62687.87",8
1352,"Mercedes-Benz","GLC",2020,"2.00","Electric","48008.90",4
1353,"Mercedes-Benz","E-Class",2020,"3.40","Electric","39868.81",4
1355,"Honda","Accord",2015,"4.70","Petrol","79644.34",9
1357,"Honda","Civic",2020,"1.40","Petrol","75645.42",4
1358,"Chevrolet","Impala",2016,"2.10","Electric","16512.29",8
1424,"Mercedes-Benz","C-Class",2020,"3.80","Electric","49451.29",4
1435,"Audi","Q7",2016,"3.70","Electric","72371.96",8
1440,"Chevrolet","Impala",2019,"3.50","Petrol","24536.11",5
1443,"Volkswagen","Tiguan",2015,"3.10","Electric","73569.36",9
1445,"Volkswagen","Passat",2014,"3.20","Petrol","36921.43",10
1447,"Audi","A3",2017,"4.00","Electric","69691.33",7
1455,"Honda","Fit",2019,"2.00","Electric","70513.08",5
1456,"Honda","Accord",2015,"1.30","Petrol","21191.88",9
1508,"Honda","Pilot",2014,"4.40","Petrol","24732.01",10
1511,"Hyundai","Kona",2018,"3.20","Electric","62235.56",6
1512,"Honda","Pilot",2017,"1.60","Petrol","36191.79",7
1513,"Honda","Pilot",2020,"3.50","Petrol","40262.21",4
1514,"BMW","X5",2014,"2.10","Electric","24794.08",10
1517,"Nissan","Sentra",2020,"1.10","Petrol","34328.98",4
1522,"Ford","F-150",2016,"2.80","Electric","38828.83",8
1524,"Ford","F-150",2019,"4.70","Petrol","15512.48",5
1536,"Hyundai","Santa Fe",2015,"1.70","Electric","47976.29",9
1537,"BMW","7 Series",2017,"2.00","Petrol","68535.54",7
1538,"BMW","7 Series",2015,"3.40","Electric","76234.10",9
1539,"Hyundai","Sonata",2019,"1.60","Electric","67470.32",5
1542,"Toyota","Prius",2019,"1.50","Electric","39505.09",5
1545,"Hyundai","Elantra",2019,"3.50","Petrol","44423.87",5
1546,"Nissan","Rogue",2019,"1.60","Electric","34122.53",5
1553,"Hyundai","Elantra",2016,"3.10","Petrol","31737.70",8
1629,"Volkswagen","Atlas",2014,"1.50","Electric","22553.20",10
1630,"Honda","Fit",2020,"4.60","Electric","17791.34",4
1632,"BMW","X3",2016,"4.30","Electric","56109.70",8
1633,"Ford","Focus",2015,"1.70","Petrol","61650.90",9
1640,"Nissan","Sentra",2016,"3.00","Petrol","42347.03",8
1643,"Mercedes-Benz","E-Class",2020,"1.30","Petrol","67567.98",4
1644,"BMW","7 Series",2020,"1.50","Electric","45477.35",4
1646,"Nissan","Versa",2017,"1.50","Petrol","36394.23",7
1647,"Chevrolet","Impala",2016,"1.50","Electric","31206.90",8
1649,"Chevrolet","Malibu",2019,"1.20","Petrol","16639.67",5
1651,"BMW","5 Series",2020,"1.90","Petrol","20689.34",4
1653,"Nissan","Sentra",2014,"4.60","Petrol","53476.59",10
1715,"BMW","5 Series",2016,"3.40","Petrol","66700.68",8
1719,"Hyundai","Sonata",2015,"4.60","Petrol","50012.08",9
1723,"Volkswagen","Tiguan",2015,"4.00","Electric","48187.57",9
1729,"Audi","Q7",2018,"4.70","Electric","71815.73",6
1734,"Audi","A4",2018,"4.70","Petrol","78520.01",6
1740,"Chevrolet","Malibu",2014,"4.20","Electric","66615.90",10
1748,"Ford","Fiesta",2015,"2.60","Petrol","51441.50",9
1751,"Hyundai","Kona",2020,"4.10","Electric","27424.40",4
1814,"Nissan","Rogue",2020,"4.20","Petrol","45272.15",4
1816,"Mercedes-Benz","GLA",2018,"3.80","Petrol","16754.48",6
1820,"Mercedes-Benz","C-Class",2016,"4.50","Petrol","62787.10",8
1821,"Mercedes-Benz","GLC",2015,"2.60","Petrol","52782.93",9
1822,"BMW","7 Series",2015,"4.30","Electric","76585.17",9
1826,"Mercedes-Benz","C-Class",2017,"1.50","Petrol","58717.58",7
1831,"Chevrolet","Malibu",2015,"2.80","Petrol","30012.41",9
1834,"Honda","CR-V",2016,"1.20","Electric","20614.48",8
1835,"Honda","Fit",2018,"4.70","Electric","27275.70",6
1836,"Honda","Pilot",2015,"2.50","Electric","48280.24",9
1837,"Nissan","Altima",2016,"2.10","Petrol","70894.65",8
1843,"Chevrolet","Tahoe",2019,"4.30","Petrol","33168.77",5
1844,"Toyota","Highlander",2015,"2.40","Petrol","25648.22",9
1845,"Nissan","Sentra",2016,"4.00","Petrol","31451.05",8
1846,"Nissan","Versa",2015,"2.90","Electric","78812.31",9
1921,"BMW","X3",2019,"2.60","Electric","71835.95",5
1923,"Ford","Mustang",2015,"3.50","Electric","79130.82",9
1924,"Ford","Fiesta",2014,"2.60","Petrol","61536.39",10
1933,"Chevrolet","Equinox",2015,"1.50","Petrol","21657.46",9
1939,"Volkswagen","Jetta",2016,"3.60","Electric","23258.37",8
1941,"Honda","Accord",2020,"2.40","Petrol","32291.17",4
1948,"Chevrolet","Spark",2020,"2.10","Petrol","46805.60",4
1999,"Volkswagen","Passat",2020,"1.90","Petrol","30078.52",4
2011,"Honda","Pilot",2019,"1.20","Petrol","49316.50",5
2014,"Volkswagen","Golf",2017,"1.40","Petrol","79562.71",7
2016,"BMW","3 Series",2019,"5.00","Electric","24704.67",5
2021,"Toyota","Corolla",2020,"2.10","Petrol","73022.26",4
2028,"Volkswagen","Tiguan",2014,"2.10","Electric","45540.65",10
2030,"Hyundai","Elantra",2019,"1.10","Petrol","52088.64",5
2032,"Honda","CR-V",2018,"3.40","Petrol","23534.37",6
2034,"Volkswagen","Jetta",2019,"2.60","Electric","31935.84",5
2039,"BMW","5 Series",2019,"1.90","Petrol","74782.05",5
2040,"Hyundai","Elantra",2015,"1.70","Petrol","62584.66",9
2104,"BMW","3 Series",2016,"2.60","Electric","58075.72",8
2106,"Audi","A6",2014,"3.80","Petrol","52967.82",10
2107,"Audi","A6",2014,"3.30","Petrol","62603.48",10
2116,"Volkswagen","Golf",2017,"2.20","Petrol","27976.02",7
